Order Id,Order Date,Ship Date,Ship Mode,Customer Name,Segment,State,Country,Market,Region,Product Id,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Year
ES-2011-1640672,02-02-2011,05-02-2011,First Class,Ken Heidel,Corporate,Saxony,Germany,EU,Central,TEC-PH-10001432,Technology,Phones,"Motorola Signal Booster, Cordless",584,8,0.5,-58.56,109.14,High,2011
IT-2011-1877466,02-02-2011,06-02-2011,Standard Class,Evan Henry,Consumer,Champagne-Ardenne,France,EU,Central,TEC-CO-10000660,Technology,Copiers,"Hewlett Copy Machine, Color",550,6,0.65,-235.773,96.84,High,2011
IN-2011-56990,02-02-2011,05-02-2011,First Class,Erin Smith,Corporate,Henan,China,APAC,North Asia,OFF-ST-10000362,Office Supplies,Storage,"Eldon File Cart, Blue",381,3,0,102.78,88.42,Medium,2011
ES-2011-2511634,02-02-2011,06-02-2011,Second Class,Ed Braxton,Corporate,Andalusía,Spain,EU,South,TEC-PH-10000800,Technology,Phones,"Cisco Smart Phone, Full Size",587,1,0.1,104.412,78,High,2011
IT-2011-4488946,02-02-2011,02-02-2011,Same Day,Ellis Ballard,Corporate,Bavaria,Germany,EU,Central,TEC-CO-10004042,Technology,Copiers,"Brother Wireless Fax, Laser",379,1,0,140.13,71.57,High,2011
IN-2011-56990,02-02-2011,05-02-2011,First Class,Erin Smith,Corporate,Henan,China,APAC,North Asia,FUR-TA-10000665,Furniture,Tables,"Bevis Computer Table, Fully Assembled",692,2,0.3,-207.732,70.94,Medium,2011
CA-2011-140795,02-02-2011,04-02-2011,First Class,Bradley Drucker,Consumer,Wisconsin,United States,US,Central,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,469,6,0,206.316,66.88,High,2011
ES-2011-3188488,02-02-2011,07-02-2011,Second Class,Ken Lonsdale,Consumer,Catalonia,Spain,EU,South,FUR-BO-10000967,Furniture,Bookcases,"Ikea Library with Doors, Pine",729,2,0,240.72,56.01,Medium,2011
ES-2011-3642330,02-02-2011,04-02-2011,First Class,Jill Matthias,Consumer,England,United Kingdom,EU,North,TEC-PH-10004614,Technology,Phones,"Cisco Headset, Full Size",162,2,0.1,43.014,49.6,High,2011
ID-2011-60882,02-02-2011,04-02-2011,Second Class,Giulietta Dortch,Corporate,Bangkok,Thailand,APAC,Southeast Asia,FUR-CH-10003950,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",334,1,0.27,-109.9365,46.3,Medium,2011
IT-2011-4488946,02-02-2011,02-02-2011,Same Day,Ellis Ballard,Corporate,Bavaria,Germany,EU,Central,OFF-ST-10000095,Office Supplies,Storage,"Fellowes File Cart, Industrial",248,2,0.1,8.262,35.68,High,2011
IN-2011-56990,02-02-2011,05-02-2011,First Class,Erin Smith,Corporate,Henan,China,APAC,North Asia,TEC-MA-10002874,Technology,Machines,"Epson Receipt Printer, Wireless",468,4,0,112.32,26.59,Medium,2011
ES-2011-3188488,02-02-2011,07-02-2011,Second Class,Ken Lonsdale,Consumer,Catalonia,Spain,EU,South,FUR-CH-10000488,Furniture,Chairs,"SAFCO Steel Folding Chair, Black",266,4,0.2,23.256,23.69,Medium,2011
ES-2011-1640672,02-02-2011,05-02-2011,First Class,Ken Heidel,Corporate,Saxony,Germany,EU,Central,TEC-CO-10003534,Technology,Copiers,"HP Fax and Copier, Digital",86,1,0.5,-0.015,16.56,High,2011
ID-2011-60882,02-02-2011,04-02-2011,Second Class,Giulietta Dortch,Corporate,Bangkok,Thailand,APAC,Southeast Asia,OFF-AR-10003554,Office Supplies,Art,"Stanley Canvas, Blue",105,4,0.47,-47.5236,13.49,Medium,2011
IT-2011-1877466,02-02-2011,06-02-2011,Standard Class,Evan Henry,Consumer,Champagne-Ardenne,France,EU,Central,TEC-MA-10003198,Technology,Machines,"Konica Phone, White",89,3,0.65,-76.14,12.91,High,2011
IT-2011-1877466,02-02-2011,06-02-2011,Standard Class,Evan Henry,Consumer,Champagne-Ardenne,France,EU,Central,OFF-PA-10003899,Office Supplies,Paper,"SanDisk Memo Slips, Multicolor",46,5,0.5,-41.475,6.72,High,2011
IT-2011-1877466,02-02-2011,06-02-2011,Standard Class,Evan Henry,Consumer,Champagne-Ardenne,France,EU,Central,TEC-AC-10001564,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",44,2,0.5,-7.95,6.24,High,2011
ES-2011-2734651,02-02-2011,04-02-2011,First Class,Lori Olson,Corporate,Valenciana,Spain,EU,South,OFF-AR-10003247,Office Supplies,Art,"Boston Highlighters, Water Color",44,2,0,7.92,6.18,High,2011
ES-2011-3188488,02-02-2011,07-02-2011,Second Class,Ken Lonsdale,Consumer,Catalonia,Spain,EU,South,OFF-AR-10001461,Office Supplies,Art,"BIC Canvas, Water Color",57,1,0,0.54,5.96,Medium,2011
ES-2011-3188488,02-02-2011,07-02-2011,Second Class,Ken Lonsdale,Consumer,Catalonia,Spain,EU,South,OFF-AR-10000584,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",116,4,0,12.72,4.7,Medium,2011
ES-2011-2511634,02-02-2011,06-02-2011,Second Class,Ed Braxton,Corporate,Andalusía,Spain,EU,South,OFF-SU-10001657,Office Supplies,Supplies,"Acme Box Cutter, High Speed",38,1,0,18.12,4.16,High,2011
IN-2011-56990,02-02-2011,05-02-2011,First Class,Erin Smith,Corporate,Henan,China,APAC,North Asia,OFF-AR-10000387,Office Supplies,Art,"Sanford Highlighters, Water Color",95,5,0,42.45,4.14,Medium,2011
ES-2011-1640672,02-02-2011,05-02-2011,First Class,Ken Heidel,Corporate,Saxony,Germany,EU,Central,OFF-PA-10000908,Office Supplies,Paper,"Xerox Note Cards, Premium",13,1,0.5,-7.935,1.83,High,2011
ID-2011-60882,02-02-2011,04-02-2011,Second Class,Giulietta Dortch,Corporate,Bangkok,Thailand,APAC,Southeast Asia,OFF-LA-10000950,Office Supplies,Labels,"Avery Color Coded Labels, 5000 Label Set",44,6,0.47,-26.3376,1.78,Medium,2011
IN-2011-35857,02-02-2011,07-02-2011,Standard Class,Duane Noonan,Consumer,New South Wales,Australia,APAC,Oceania,FUR-FU-10001507,Furniture,Furnishings,"Rubbermaid Light Bulb, Duo Pack",34,2,0.1,7.92,1.77,Medium,2011
IT-2011-5645183,03-02-2011,05-02-2011,Second Class,Max Ludwig,Home Office,Uppsala,Sweden,EU,North,OFF-AR-10003377,Office Supplies,Art,"Boston Pencil Sharpener, Easy-Erase",91,6,0.5,-61.65,6.64,Medium,2011
CA-2011-123400,03-02-2011,10-02-2011,Standard Class,Eric Barreto,Consumer,Florida,United States,US,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,181,5,0.2,13.572,4.99,Medium,2011
NI-2011-7970,03-02-2011,07-02-2011,Standard Class,Dean Braden,Consumer,Lagos,Nigeria,Africa,Africa,TEC-ENE-10002254,Technology,Accessories,"Enermax Keyboard, Programmable",25,1,0.7,-22.962,3.34,High,2011
IN-2011-35654,03-02-2011,08-02-2011,Standard Class,Theresa Swint,Corporate,Guizhou,China,APAC,North Asia,OFF-FA-10002011,Office Supplies,Fasteners,"OIC Push Pins, Bulk Pack",30,2,0,5.64,3.13,Medium,2011
CA-2011-123400,03-02-2011,10-02-2011,Standard Class,Eric Barreto,Consumer,Florida,United States,US,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,18,2,0.7,-12.224,1.66,Medium,2011
AO-2011-1710,03-02-2011,10-02-2011,Standard Class,Shaun Weien,Consumer,Luanda,Angola,Africa,Africa,OFF-WIL-10001889,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Economy",9,2,0,4.5,0.8,Low,2011
CA-2011-139857,03-02-2011,07-02-2011,Standard Class,Cynthia Delaney,Home Office,California,United States,US,West,OFF-FA-10001843,Office Supplies,Fasteners,Staples,12,5,0,5.8045,0.29,Medium,2011
IN-2011-80167,04-02-2011,07-02-2011,First Class,Christopher Conant,Consumer,Wellington,New Zealand,APAC,Oceania,TEC-AC-10000212,Technology,Accessories,"SanDisk Memory Card, Erganomic",441,4,0,39.6,66.08,Medium,2011
IN-2011-80167,04-02-2011,07-02-2011,First Class,Christopher Conant,Consumer,Wellington,New Zealand,APAC,Oceania,OFF-AP-10003524,Office Supplies,Appliances,"Breville Blender, Black",884,10,0,70.5,42,Medium,2011
SF-2011-2090,04-02-2011,09-02-2011,Second Class,Tom Stivers,Corporate,Gauteng,South Africa,Africa,Africa,TEC-EPS-10002212,Technology,Machines,"Epson Receipt Printer, White",115,1,0,49.62,20.22,Medium,2011
ES-2011-3354251,04-02-2011,08-02-2011,Standard Class,Dorothy Dickinson,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-ST-10003414,Office Supplies,Storage,"Tenex Shelving, Industrial",149,3,0.1,14.868,14.97,Medium,2011
CA-2011-111059,04-02-2011,07-02-2011,Second Class,Tom Boeckenhauer,Consumer,Washington,United States,US,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,84,2,0.2,27.248,8.82,High,2011
SF-2011-2090,04-02-2011,09-02-2011,Second Class,Tom Stivers,Corporate,Gauteng,South Africa,Africa,Africa,OFF-WIL-10002772,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Durable",59,2,0,12.36,6.06,Medium,2011
ES-2011-1374122,04-02-2011,08-02-2011,Standard Class,Brad Thomas,Home Office,Rhône-Alpes,France,EU,Central,OFF-AR-10000491,Office Supplies,Art,"Binney & Smith Pens, Water Color",30,2,0,10.86,3.76,High,2011
ES-2011-1374122,04-02-2011,08-02-2011,Standard Class,Brad Thomas,Home Office,Rhône-Alpes,France,EU,Central,OFF-LA-10003390,Office Supplies,Labels,"Harbour Creations File Folder Labels, 5000 Label Set",27,3,0,5.94,3.33,High,2011
CA-2011-111059,04-02-2011,07-02-2011,Second Class,Tom Boeckenhauer,Consumer,Washington,United States,US,West,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,13,3,0.2,4.3134,2.26,High,2011
SF-2011-2090,04-02-2011,09-02-2011,Second Class,Tom Stivers,Corporate,Gauteng,South Africa,Africa,Africa,FUR-ADV-10000847,Furniture,Furnishings,"Advantus Stacking Tray, Black",53,2,0,14.76,1.77,Medium,2011
NI-2011-8350,04-02-2011,09-02-2011,Second Class,Ann Steele,Home Office,Lagos,Nigeria,Africa,Africa,OFF-SAN-10001128,Office Supplies,Art,"Sanford Pens, Easy-Erase",7,2,0.7,-10.698,0.35,Medium,2011
SF-2011-2090,04-02-2011,09-02-2011,Second Class,Tom Stivers,Corporate,Gauteng,South Africa,Africa,Africa,OFF-AVE-10004512,Office Supplies,Binders,"Avery Hole Reinforcements, Economy",4,1,0,0,0.19,Medium,2011
TU-2011-7850,05-02-2011,12-02-2011,Standard Class,Anthony Witt,Consumer,Gaziantep,Turkey,EMEA,EMEA,FUR-HAR-10002223,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two",59,2,0.6,-69.84,4.77,Low,2011
CA-2011-104808,05-02-2011,09-02-2011,Second Class,Mark Haberlin,Corporate,California,United States,US,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17,2,0.2,6.0368,3.37,High,2011
CA-2011-107181,05-02-2011,09-02-2011,Standard Class,Deborah Brumfield,Home Office,California,United States,US,West,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",34,4,0,16.0928,3.16,High,2011
,,,,,,,,,,,,,,,,,,,,
